# IEA 15 MW
TSR,   Pitch ,  C_Fx  ,   C_Fy   ,  C_Fz   ,  C_Mx   ,  C_My  ,   C_Mz
(-),   (deg) ,  (-)  ,   (-)   ,  (-)   ,  (-)   ,  (-)  ,   (-)
12.2500,	3.000000,	0.395578,	0.0000,	0.0000,	0.0323,	0.0000,	0.0000
12.2500,	3.250000,	0.395062,	0.0000,	0.0000,	0.0323,	0.0000,	0.0000
12.2500,	3.500000,	0.392851,	0.0000,	0.0000,	0.0321,	0.0000,	0.0000
12.2500,	3.750000,	0.388847,	0.0000,	0.0000,	0.0318,	0.0000,	0.0000
12.2500,	4.000000,	0.383005,	0.0000,	0.0000,	0.0313,	0.0000,	0.0000
12.2500,	4.250000,	0.375329,	0.0000,	0.0000,	0.0307,	0.0000,	0.0000
12.2500,	4.500000,	0.365754,	0.0000,	0.0000,	0.0299,	0.0000,	0.0000
12.2500,	4.750000,	0.354277,	0.0000,	0.0000,	0.0289,	0.0000,	0.0000
12.2500,	5.000000,	0.340964,	0.0000,	0.0000,	0.0279,	0.0000,	0.0000
12.2500,	5.250000,	0.325919,	0.0000,	0.0000,	0.0266,	0.0000,	0.0000
12.2500,	5.500000,	0.309238,	0.0000,	0.0000,	0.0253,	0.0000,	0.0000
12.2500,	5.750000,	0.290991,	0.0000,	0.0000,	0.0238,	0.0000,	0.0000
12.2500,	6.000000,	0.271242,	0.0000,	0.0000,	0.0222,	0.0000,	0.0000
12.2500,	6.250000,	0.250042,	0.0000,	0.0000,	0.0204,	0.0000,	0.0000
12.2500,	6.500000,	0.227442,	0.0000,	0.0000,	0.0186,	0.0000,	0.0000
12.2500,	6.750000,	0.203493,	0.0000,	0.0000,	0.0166,	0.0000,	0.0000
12.2500,	7.000000,	0.178237,	0.0000,	0.0000,	0.0146,	0.0000,	0.0000
12.2500,	7.250000,	0.151717,	0.0000,	0.0000,	0.0124,	0.0000,	0.0000
12.2500,	7.500000,	0.123970,	0.0000,	0.0000,	0.0101,	0.0000,	0.0000
12.2500,	7.750000,	0.095033,	0.0000,	0.0000,	0.0078,	0.0000,	0.0000
12.2500,	8.000000,	0.064941,	0.0000,	0.0000,	0.0053,	0.0000,	0.0000
12.2500,	8.250000,	0.033729,	0.0000,	0.0000,	0.0028,	0.0000,	0.0000
12.2500,	8.500000,	0.001429,	0.0000,	0.0000,	0.0001,	0.0000,	0.0000
12.2500,	8.750000,	-0.031925,	0.0000,	0.0000,	-0.0026,	0.0000,	0.0000
12.2500,	9.000000,	-0.066298,	0.0000,	0.0000,	-0.0054,	0.0000,	0.0000
12.2500,	9.250000,	-0.101657,	0.0000,	0.0000,	-0.0083,	0.0000,	0.0000
12.2500,	9.500000,	-0.137965,	0.0000,	0.0000,	-0.0113,	0.0000,	0.0000
12.2500,	9.750000,	-0.175186,	0.0000,	0.0000,	-0.0143,	0.0000,	0.0000
12.2500,	10.000000,	-0.213277,	0.0000,	0.0000,	-0.0174,	0.0000,	0.0000
12.2500,	10.250000,	-0.251795,	0.0000,	0.0000,	-0.0206,	0.0000,	0.0000
12.2500,	10.500000,	-0.291090,	0.0000,	0.0000,	-0.0238,	0.0000,	0.0000
12.2500,	10.750000,	-0.331192,	0.0000,	0.0000,	-0.0271,	0.0000,	0.0000
12.2500,	11.000000,	-0.372398,	0.0000,	0.0000,	-0.0304,	0.0000,	0.0000
12.2500,	11.250000,	-0.413942,	0.0000,	0.0000,	-0.0338,	0.0000,	0.0000
12.2500,	11.500000,	-0.456478,	0.0000,	0.0000,	-0.0373,	0.0000,	0.0000
12.2500,	11.750000,	-0.499319,	0.0000,	0.0000,	-0.0408,	0.0000,	0.0000
12.2500,	12.000000,	-0.542488,	0.0000,	0.0000,	-0.0443,	0.0000,	0.0000
12.2500,	12.250000,	-0.586384,	0.0000,	0.0000,	-0.0479,	0.0000,	0.0000
12.2500,	12.500000,	-0.630589,	0.0000,	0.0000,	-0.0515,	0.0000,	0.0000
12.2500,	12.750000,	-0.675210,	0.0000,	0.0000,	-0.0552,	0.0000,	0.0000
12.2500,	13.000000,	-0.720768,	0.0000,	0.0000,	-0.0589,	0.0000,	0.0000
12.2500,	13.250000,	-0.766795,	0.0000,	0.0000,	-0.0627,	0.0000,	0.0000
12.2500,	13.500000,	-0.813166,	0.0000,	0.0000,	-0.0664,	0.0000,	0.0000
12.2500,	13.750000,	-0.859616,	0.0000,	0.0000,	-0.0702,	0.0000,	0.0000
12.2500,	14.000000,	-0.905935,	0.0000,	0.0000,	-0.0740,	0.0000,	0.0000
12.2500,	14.250000,	-0.953012,	0.0000,	0.0000,	-0.0779,	0.0000,	0.0000
12.2500,	14.500000,	-1.000082,	0.0000,	0.0000,	-0.0817,	0.0000,	0.0000
12.2500,	14.750000,	-1.046971,	0.0000,	0.0000,	-0.0855,	0.0000,	0.0000
12.2500,	15.000000,	-1.094434,	0.0000,	0.0000,	-0.0894,	0.0000,	0.0000
12.2500,	15.250000,	-1.142041,	0.0000,	0.0000,	-0.0933,	0.0000,	0.0000
12.2500,	15.500000,	-1.189712,	0.0000,	0.0000,	-0.0972,	0.0000,	0.0000
12.2500,	15.750000,	-1.237399,	0.0000,	0.0000,	-0.1011,	0.0000,	0.0000
12.2500,	16.000000,	-1.284798,	0.0000,	0.0000,	-0.1050,	0.0000,	0.0000
12.2500,	16.250000,	-1.332262,	0.0000,	0.0000,	-0.1089,	0.0000,	0.0000
12.2500,	16.500000,	-1.379649,	0.0000,	0.0000,	-0.1127,	0.0000,	0.0000
12.2500,	16.750000,	-1.427077,	0.0000,	0.0000,	-0.1166,	0.0000,	0.0000
12.2500,	17.000000,	-1.474142,	0.0000,	0.0000,	-0.1205,	0.0000,	0.0000
12.2500,	17.250000,	-1.521175,	0.0000,	0.0000,	-0.1243,	0.0000,	0.0000
12.2500,	17.500000,	-1.568066,	0.0000,	0.0000,	-0.1281,	0.0000,	0.0000
12.2500,	17.750000,	-1.614895,	0.0000,	0.0000,	-0.1320,	0.0000,	0.0000
12.2500,	18.000000,	-1.661531,	0.0000,	0.0000,	-0.1358,	0.0000,	0.0000
12.2500,	18.250000,	-1.707938,	0.0000,	0.0000,	-0.1396,	0.0000,	0.0000
12.2500,	18.500000,	-1.754084,	0.0000,	0.0000,	-0.1433,	0.0000,	0.0000
12.2500,	18.750000,	-1.799839,	0.0000,	0.0000,	-0.1471,	0.0000,	0.0000
12.2500,	19.000000,	-1.845298,	0.0000,	0.0000,	-0.1508,	0.0000,	0.0000
12.2500,	19.250000,	-1.890532,	0.0000,	0.0000,	-0.1545,	0.0000,	0.0000
12.2500,	19.500000,	-1.935430,	0.0000,	0.0000,	-0.1581,	0.0000,	0.0000
12.2500,	19.750000,	-1.979874,	0.0000,	0.0000,	-0.1618,	0.0000,	0.0000
12.2500,	20.000000,	-2.023923,	0.0000,	0.0000,	-0.1654,	0.0000,	0.0000
12.2500,	20.250000,	-2.067673,	0.0000,	0.0000,	-0.1689,	0.0000,	0.0000
12.2500,	20.500000,	-2.111023,	0.0000,	0.0000,	-0.1725,	0.0000,	0.0000
12.2500,	20.750000,	-2.153950,	0.0000,	0.0000,	-0.1760,	0.0000,	0.0000
12.2500,	21.000000,	-2.196439,	0.0000,	0.0000,	-0.1795,	0.0000,	0.0000
12.2500,	21.250000,	-2.238477,	0.0000,	0.0000,	-0.1829,	0.0000,	0.0000
12.2500,	21.500000,	-2.280055,	0.0000,	0.0000,	-0.1863,	0.0000,	0.0000
12.2500,	21.750000,	-2.321168,	0.0000,	0.0000,	-0.1897,	0.0000,	0.0000
12.2500,	22.000000,	-2.361816,	0.0000,	0.0000,	-0.1930,	0.0000,	0.0000
12.2500,	22.250000,	-2.401998,	0.0000,	0.0000,	-0.1963,	0.0000,	0.0000
12.2500,	22.500000,	-2.441720,	0.0000,	0.0000,	-0.1995,	0.0000,	0.0000
12.2500,	22.750000,	-2.480989,	0.0000,	0.0000,	-0.2027,	0.0000,	0.0000
12.2500,	23.000000,	-2.519811,	0.0000,	0.0000,	-0.2059,	0.0000,	0.0000
12.2500,	23.250000,	-2.558196,	0.0000,	0.0000,	-0.2090,	0.0000,	0.0000
12.2500,	23.500000,	-2.596155,	0.0000,	0.0000,	-0.2121,	0.0000,	0.0000
12.2500,	23.750000,	-2.633698,	0.0000,	0.0000,	-0.2152,	0.0000,	0.0000
12.2500,	24.000000,	-2.670838,	0.0000,	0.0000,	-0.2182,	0.0000,	0.0000
12.2500,	24.250000,	-2.707589,	0.0000,	0.0000,	-0.2212,	0.0000,	0.0000
12.2500,	24.500000,	-2.743966,	0.0000,	0.0000,	-0.2242,	0.0000,	0.0000
12.2500,	24.750000,	-2.779985,	0.0000,	0.0000,	-0.2272,	0.0000,	0.0000
12.5000,	-1.000000,	0.275821,	0.0000,	0.0000,	0.0221,	0.0000,	0.0000
12.5000,	-0.750000,	0.286415,	0.0000,	0.0000,	0.0229,	0.0000,	0.0000
12.5000,	-0.500000,	0.296677,	0.0000,	0.0000,	0.0238,	0.0000,	0.0000
12.5000,	-0.250000,	0.306599,	0.0000,	0.0000,	0.0246,	0.0000,	0.0000
12.5000,	0.000000,	0.316157,	0.0000,	0.0000,	0.0253,	0.0000,	0.0000
12.5000,	0.250000,	0.325269,	0.0000,	0.0000,	0.0260,	0.0000,	0.0000
12.5000,	0.500000,	0.333882,	0.0000,	0.0000,	0.0267,	0.0000,	0.0000
12.5000,	0.750000,	0.342015,	0.0000,	0.0000,	0.0274,	0.0000,	0.0000
12.5000,	1.000000,	0.349653,	0.0000,	0.0000,	0.0280,	0.0000,	0.0000
12.5000,	1.250000,	0.356755,	0.0000,	0.0000,	0.0286,	0.0000,	0.0000
12.5000,	1.500000,	0.363273,	0.0000,	0.0000,	0.0291,	0.0000,	0.0000
12.5000,	1.750000,	0.369153,	0.0000,	0.0000,	0.0296,	0.0000,	0.0000
12.5000,	2.000000,	0.374321,	0.0000,	0.0000,	0.0300,	0.0000,	0.0000
12.5000,	2.250000,	0.378671,	0.0000,	0.0000,	0.0303,	0.0000,	0.0000
12.5000,	2.500000,	0.382122,	0.0000,	0.0000,	0.0306,	0.0000,	0.0000
12.5000,	2.750000,	0.384558,	0.0000,	0.0000,	0.0308,	0.0000,	0.0000
12.5000,	3.000000,	0.385831,	0.0000,	0.0000,	0.0309,	0.0000,	0.0000
12.5000,	3.250000,	0.385641,	0.0000,	0.0000,	0.0309,	0.0000,	0.0000
12.5000,	3.500000,	0.383690,	0.0000,	0.0000,	0.0307,	0.0000,	0.0000
12.5000,	3.750000,	0.379897,	0.0000,	0.0000,	0.0304,	0.0000,	0.0000
12.5000,	4.000000,	0.374168,	0.0000,	0.0000,	0.0300,	0.0000,	0.0000
12.5000,	4.250000,	0.366489,	0.0000,	0.0000,	0.0293,	0.0000,	0.0000
12.5000,	4.500000,	0.356829,	0.0000,	0.0000,	0.0286,	0.0000,	0.0000
12.5000,	4.750000,	0.345136,	0.0000,	0.0000,	0.0276,	0.0000,	0.0000
12.5000,	5.000000,	0.331475,	0.0000,	0.0000,	0.0265,	0.0000,	0.0000
12.5000,	5.250000,	0.315941,	0.0000,	0.0000,	0.0253,	0.0000,	0.0000
12.5000,	5.500000,	0.298650,	0.0000,	0.0000,	0.0239,	0.0000,	0.0000
12.5000,	5.750000,	0.279681,	0.0000,	0.0000,	0.0224,	0.0000,	0.0000
12.5000,	6.000000,	0.259105,	0.0000,	0.0000,	0.0207,	0.0000,	0.0000
12.5000,	6.250000,	0.236981,	0.0000,	0.0000,	0.0190,	0.0000,	0.0000
12.5000,	6.500000,	0.213363,	0.0000,	0.0000,	0.0171,	0.0000,	0.0000
12.5000,	6.750000,	0.188306,	0.0000,	0.0000,	0.0151,	0.0000,	0.0000
12.5000,	7.000000,	0.161861,	0.0000,	0.0000,	0.0130,	0.0000,	0.0000
12.5000,	7.250000,	0.134071,	0.0000,	0.0000,	0.0107,	0.0000,	0.0000
12.5000,	7.500000,	0.104980,	0.0000,	0.0000,	0.0084,	0.0000,	0.0000
12.5000,	7.750000,	0.074627,	0.0000,	0.0000,	0.0060,	0.0000,	0.0000
12.5000,	8.000000,	0.043051,	0.0000,	0.0000,	0.0034,	0.0000,	0.0000
12.5000,	8.250000,	0.010290,	0.0000,	0.0000,	0.0008,	0.0000,	0.0000
12.5000,	8.500000,	-0.023620,	0.0000,	0.0000,	-0.0019,	0.0000,	0.0000
12.5000,	8.750000,	-0.058641,	0.0000,	0.0000,	-0.0047,	0.0000,	0.0000
12.5000,	9.000000,	-0.094735,	0.0000,	0.0000,	-0.0076,	0.0000,	0.0000
12.5000,	9.250000,	-0.131864,	0.0000,	0.0000,	-0.0106,	0.0000,	0.0000
12.5000,	9.500000,	-0.169984,	0.0000,	0.0000,	-0.0136,	0.0000,	0.0000
12.5000,	9.750000,	-0.208623,	0.0000,	0.0000,	-0.0167,	0.0000,	0.0000
12.5000,	10.000000,	-0.248159,	0.0000,	0.0000,	-0.0199,	0.0000,	0.0000
12.5000,	10.250000,	-0.288616,	0.0000,	0.0000,	-0.0231,	0.0000,	0.0000
12.5000,	10.500000,	-0.330327,	0.0000,	0.0000,	-0.0265,	0.0000,	0.0000
12.5000,	10.750000,	-0.372446,	0.0000,	0.0000,	-0.0298,	0.0000,	0.0000
12.5000,	11.000000,	-0.415705,	0.0000,	0.0000,	-0.0333,	0.0000,	0.0000
12.5000,	11.250000,	-0.459089,	0.0000,	0.0000,	-0.0368,	0.0000,	0.0000
12.5000,	11.500000,	-0.503415,	0.0000,	0.0000,	-0.0403,	0.0000,	0.0000
12.5000,	11.750000,	-0.548330,	0.0000,	0.0000,	-0.0439,	0.0000,	0.0000
12.5000,	12.000000,	-0.593629,	0.0000,	0.0000,	-0.0475,	0.0000,	0.0000
12.5000,	12.250000,	-0.639465,	0.0000,	0.0000,	-0.0512,	0.0000,	0.0000
12.5000,	12.500000,	-0.686407,	0.0000,	0.0000,	-0.0550,	0.0000,	0.0000
12.5000,	12.750000,	-0.733912,	0.0000,	0.0000,	-0.0588,	0.0000,	0.0000
12.5000,	13.000000,	-0.781660,	0.0000,	0.0000,	-0.0626,	0.0000,	0.0000
12.5000,	13.250000,	-0.829960,	0.0000,	0.0000,	-0.0665,	0.0000,	0.0000
12.5000,	13.500000,	-0.877997,	0.0000,	0.0000,	-0.0703,	0.0000,	0.0000
12.5000,	13.750000,	-0.926946,	0.0000,	0.0000,	-0.0742,	0.0000,	0.0000
12.5000,	14.000000,	-0.975772,	0.0000,	0.0000,	-0.0781,	0.0000,	0.0000
12.5000,	14.250000,	-1.024806,	0.0000,	0.0000,	-0.0821,	0.0000,	0.0000
12.5000,	14.500000,	-1.074402,	0.0000,	0.0000,	-0.0860,	0.0000,	0.0000
12.5000,	14.750000,	-1.124196,	0.0000,	0.0000,	-0.0900,	0.0000,	0.0000
12.5000,	15.000000,	-1.174116,	0.0000,	0.0000,	-0.0940,	0.0000,	0.0000
12.5000,	15.250000,	-1.224108,	0.0000,	0.0000,	-0.0980,	0.0000,	0.0000
12.5000,	15.500000,	-1.273822,	0.0000,	0.0000,	-0.1020,	0.0000,	0.0000
12.5000,	15.750000,	-1.323593,	0.0000,	0.0000,	-0.1060,	0.0000,	0.0000
12.5000,	16.000000,	-1.373556,	0.0000,	0.0000,	-0.1100,	0.0000,	0.0000
12.5000,	16.250000,	-1.423493,	0.0000,	0.0000,	-0.1140,	0.0000,	0.0000
12.5000,	16.500000,	-1.473087,	0.0000,	0.0000,	-0.1180,	0.0000,	0.0000
12.5000,	16.750000,	-1.522630,	0.0000,	0.0000,	-0.1219,	0.0000,	0.0000
12.5000,	17.000000,	-1.572261,	0.0000,	0.0000,	-0.1259,	0.0000,	0.0000
12.5000,	17.250000,	-1.621783,	0.0000,	0.0000,	-0.1299,	0.0000,	0.0000
12.5000,	17.500000,	-1.671143,	0.0000,	0.0000,	-0.1338,	0.0000,	0.0000
12.5000,	17.750000,	-1.720307,	0.0000,	0.0000,	-0.1378,	0.0000,	0.0000
12.5000,	18.000000,	-1.769145,	0.0000,	0.0000,	-0.1417,	0.0000,	0.0000
12.5000,	18.250000,	-1.817705,	0.0000,	0.0000,	-0.1456,	0.0000,	0.0000
12.5000,	18.500000,	-1.866093,	0.0000,	0.0000,	-0.1494,	0.0000,	0.0000
12.5000,	18.750000,	-1.914202,	0.0000,	0.0000,	-0.1533,	0.0000,	0.0000
12.5000,	19.000000,	-1.961990,	0.0000,	0.0000,	-0.1571,	0.0000,	0.0000
12.5000,	19.250000,	-2.009249,	0.0000,	0.0000,	-0.1609,	0.0000,	0.0000
12.5000,	19.500000,	-2.056316,	0.0000,	0.0000,	-0.1647,	0.0000,	0.0000
12.5000,	19.750000,	-2.103027,	0.0000,	0.0000,	-0.1684,	0.0000,	0.0000
12.5000,	20.000000,	-2.149350,	0.0000,	0.0000,	-0.1721,	0.0000,	0.0000
12.5000,	20.250000,	-2.195262,	0.0000,	0.0000,	-0.1758,	0.0000,	0.0000
12.5000,	20.500000,	-2.240743,	0.0000,	0.0000,	-0.1794,	0.0000,	0.0000
12.5000,	20.750000,	-2.285778,	0.0000,	0.0000,	-0.1830,	0.0000,	0.0000
12.5000,	21.000000,	-2.330351,	0.0000,	0.0000,	-0.1866,	0.0000,	0.0000
12.5000,	21.250000,	-2.374452,	0.0000,	0.0000,	-0.1901,	0.0000,	0.0000
12.5000,	21.500000,	-2.418075,	0.0000,	0.0000,	-0.1936,	0.0000,	0.0000
12.5000,	21.750000,	-2.461215,	0.0000,	0.0000,	-0.1971,	0.0000,	0.0000
12.5000,	22.000000,	-2.503872,	0.0000,	0.0000,	-0.2005,	0.0000,	0.0000
12.5000,	22.250000,	-2.546050,	0.0000,	0.0000,	-0.2039,	0.0000,	0.0000
12.5000,	22.500000,	-2.587754,	0.0000,	0.0000,	-0.2072,	0.0000,	0.0000
12.5000,	22.750000,	-2.628991,	0.0000,	0.0000,	-0.2105,	0.0000,	0.0000
12.5000,	23.000000,	-2.669770,	0.0000,	0.0000,	-0.2138,	0.0000,	0.0000
12.5000,	23.250000,	-2.710101,	0.0000,	0.0000,	-0.2170,	0.0000,	0.0000
12.5000,	23.500000,	-2.749995,	0.0000,	0.0000,	-0.2202,	0.0000,	0.0000
12.5000,	23.750000,	-2.789465,	0.0000,	0.0000,	-0.2234,	0.0000,	0.0000
12.5000,	24.000000,	-2.828524,	0.0000,	0.0000,	-0.2265,	0.0000,	0.0000
12.5000,	24.250000,	-2.867187,	0.0000,	0.0000,	-0.2296,	0.0000,	0.0000
12.5000,	24.500000,	-2.905471,	0.0000,	0.0000,	-0.2327,	0.0000,	0.0000
12.5000,	24.750000,	-2.943392,	0.0000,	0.0000,	-0.2357,	0.0000,	0.0000
12.7500,	-1.000000,	0.260062,	0.0000,	0.0000,	0.0204,	0.0000,	0.0000
12.7500,	-0.750000,	0.271138,	0.0000,	0.0000,	0.0213,	0.0000,	0.0000
12.7500,	-0.500000,	0.281912,	0.0000,	0.0000,	0.0221,	0.0000,	0.0000
12.7500,	-0.250000,	0.292349,	0.0000,	0.0000,	0.0230,	0.0000,	0.0000
12.7500,	0.000000,	0.302401,	0.0000,	0.0000,	0.0237,	0.0000,	0.0000
12.7500,	0.250000,	0.311978,	0.0000,	0.0000,	0.0245,	0.0000,	0.0000
12.7500,	0.500000,	0.321022,	0.0000,	0.0000,	0.0252,	0.0000,	0.0000
12.7500,	0.750000,	0.329552,	0.0000,	0.0000,	0.0259,	0.0000,	0.0000
12.7500,	1.000000,	0.337560,	0.0000,	0.0000,	0.0265,	0.0000,	0.0000
12.7500,	1.250000,	0.344993,	0.0000,	0.0000,	0.0271,	0.0000,	0.0000
12.7500,	1.500000,	0.351805,	0.0000,	0.0000,	0.0276,	0.0000,	0.0000
12.7500,	1.750000,	0.357950,	0.0000,	0.0000,	0.0281,	0.0000,	0.0000
12.7500,	2.000000,	0.363343,	0.0000,	0.0000,	0.0285,	0.0000,	0.0000
12.7500,	2.250000,	0.367881,	0.0000,	0.0000,	0.0289,	0.0000,	0.0000
12.7500,	2.500000,	0.371495,	0.0000,	0.0000,	0.0292,	0.0000,	0.0000
12.7500,	2.750000,	0.374073,	0.0000,	0.0000,	0.0294,	0.0000,	0.0000
12.7500,	3.000000,	0.375481,	0.0000,	0.0000,	0.0295,	0.0000,	0.0000
12.7500,	3.250000,	0.375535,	0.0000,	0.0000,	0.0295,	0.0000,	0.0000
12.7500,	3.500000,	0.373848,	0.0000,	0.0000,	0.0293,	0.0000,	0.0000
12.7500,	3.750000,	0.370241,	0.0000,	0.0000,	0.0291,	0.0000,	0.0000
12.7500,	4.000000,	0.364636,	0.0000,	0.0000,	0.0286,	0.0000,	0.0000
12.7500,	4.250000,	0.356961,	0.0000,	0.0000,	0.0280,	0.0000,	0.0000
12.7500,	4.500000,	0.347205,	0.0000,	0.0000,	0.0273,	0.0000,	0.0000
12.7500,	4.750000,	0.335300,	0.0000,	0.0000,	0.0263,	0.0000,	0.0000
12.7500,	5.000000,	0.321289,	0.0000,	0.0000,	0.0252,	0.0000,	0.0000
12.7500,	5.250000,	0.305262,	0.0000,	0.0000,	0.0240,	0.0000,	0.0000
12.7500,	5.500000,	0.287348,	0.0000,	0.0000,	0.0226,	0.0000,	0.0000
12.7500,	5.750000,	0.267639,	0.0000,	0.0000,	0.0210,	0.0000,	0.0000
12.7500,	6.000000,	0.246213,	0.0000,	0.0000,	0.0193,	0.0000,	0.0000
12.7500,	6.250000,	0.223135,	0.0000,	0.0000,	0.0175,	0.0000,	0.0000
12.7500,	6.500000,	0.198467,	0.0000,	0.0000,	0.0156,	0.0000,	0.0000
12.7500,	6.750000,	0.172269,	0.0000,	0.0000,	0.0135,	0.0000,	0.0000
12.7500,	7.000000,	0.144596,	0.0000,	0.0000,	0.0114,	0.0000,	0.0000
12.7500,	7.250000,	0.115497,	0.0000,	0.0000,	0.0091,	0.0000,	0.0000
12.7500,	7.500000,	0.085018,	0.0000,	0.0000,	0.0067,	0.0000,	0.0000
12.7500,	7.750000,	0.053204,	0.0000,	0.0000,	0.0042,	0.0000,	0.0000
12.7500,	8.000000,	0.020097,	0.0000,	0.0000,	0.0016,	0.0000,	0.0000
12.7500,	8.250000,	-0.014261,	0.0000,	0.0000,	-0.0011,	0.0000,	0.0000
12.7500,	8.500000,	-0.049830,	0.0000,	0.0000,	-0.0039,	0.0000,	0.0000
12.7500,	8.750000,	-0.086567,	0.0000,	0.0000,	-0.0068,	0.0000,	0.0000
12.7500,	9.000000,	-0.124429,	0.0000,	0.0000,	-0.0098,	0.0000,	0.0000
12.7500,	9.250000,	-0.163362,	0.0000,	0.0000,	-0.0128,	0.0000,	0.0000
12.7500,	9.500000,	-0.202888,	0.0000,	0.0000,	-0.0159,	0.0000,	0.0000
12.7500,	9.750000,	-0.242990,	0.0000,	0.0000,	-0.0191,	0.0000,	0.0000
12.7500,	10.000000,	-0.284958,	0.0000,	0.0000,	-0.0224,	0.0000,	0.0000
12.7500,	10.250000,	-0.327416,	0.0000,	0.0000,	-0.0257,	0.0000,	0.0000
12.7500,	10.500000,	-0.371169,	0.0000,	0.0000,	-0.0291,	0.0000,	0.0000
12.7500,	10.750000,	-0.415099,	0.0000,	0.0000,	-0.0326,	0.0000,	0.0000
12.7500,	11.000000,	-0.460147,	0.0000,	0.0000,	-0.0361,	0.0000,	0.0000
12.7500,	11.250000,	-0.505876,	0.0000,	0.0000,	-0.0397,	0.0000,	0.0000
12.7500,	11.500000,	-0.552078,	0.0000,	0.0000,	-0.0433,	0.0000,	0.0000
12.7500,	11.750000,	-0.598937,	0.0000,	0.0000,	-0.0470,	0.0000,	0.0000
12.7500,	12.000000,	-0.647074,	0.0000,	0.0000,	-0.0508,	0.0000,	0.0000
12.7500,	12.250000,	-0.695881,	0.0000,	0.0000,	-0.0546,	0.0000,	0.0000
12.7500,	12.500000,	-0.745008,	0.0000,	0.0000,	-0.0585,	0.0000,	0.0000
12.7500,	12.750000,	-0.794840,	0.0000,	0.0000,	-0.0624,	0.0000,	0.0000
12.7500,	13.000000,	-0.844451,	0.0000,	0.0000,	-0.0663,	0.0000,	0.0000
12.7500,	13.250000,	-0.895135,	0.0000,	0.0000,	-0.0703,	0.0000,	0.0000
12.7500,	13.500000,	-0.945735,	0.0000,	0.0000,	-0.0742,	0.0000,	0.0000
12.7500,	13.750000,	-0.996682,	0.0000,	0.0000,	-0.0782,	0.0000,	0.0000
12.7500,	14.000000,	-1.048311,	0.0000,	0.0000,	-0.0823,	0.0000,	0.0000
12.7500,	14.250000,	-1.100213,	0.0000,	0.0000,	-0.0864,	0.0000,	0.0000
12.7500,	14.500000,	-1.152317,	0.0000,	0.0000,	-0.0905,	0.0000,	0.0000
12.7500,	14.750000,	-1.204562,	0.0000,	0.0000,	-0.0946,	0.0000,	0.0000
12.7500,	15.000000,	-1.256564,	0.0000,	0.0000,	-0.0986,	0.0000,	0.0000
12.7500,	15.250000,	-1.308697,	0.0000,	0.0000,	-0.1027,	0.0000,	0.0000
12.7500,	15.500000,	-1.361121,	0.0000,	0.0000,	-0.1069,	0.0000,	0.0000
12.7500,	15.750000,	-1.413305,	0.0000,	0.0000,	-0.1110,	0.0000,	0.0000
12.7500,	16.000000,	-1.465679,	0.0000,	0.0000,	-0.1151,	0.0000,	0.0000
12.7500,	16.250000,	-1.517804,	0.0000,	0.0000,	-0.1192,	0.0000,	0.0000
12.7500,	16.500000,	-1.570108,	0.0000,	0.0000,	-0.1233,	0.0000,	0.0000
12.7500,	16.750000,	-1.622336,	0.0000,	0.0000,	-0.1274,	0.0000,	0.0000
12.7500,	17.000000,	-1.674441,	0.0000,	0.0000,	-0.1315,	0.0000,	0.0000
12.7500,	17.250000,	-1.726389,	0.0000,	0.0000,	-0.1355,	0.0000,	0.0000
12.7500,	17.500000,	-1.778027,	0.0000,	0.0000,	-0.1396,	0.0000,	0.0000
12.7500,	17.750000,	-1.829439,	0.0000,	0.0000,	-0.1436,	0.0000,	0.0000
12.7500,	18.000000,	-1.880728,	0.0000,	0.0000,	-0.1476,	0.0000,	0.0000
12.7500,	18.250000,	-1.931762,	0.0000,	0.0000,	-0.1517,	0.0000,	0.0000
12.7500,	18.500000,	-1.982414,	0.0000,	0.0000,	-0.1556,	0.0000,	0.0000
12.7500,	18.750000,	-2.032710,	0.0000,	0.0000,	-0.1596,	0.0000,	0.0000
12.7500,	19.000000,	-2.082795,	0.0000,	0.0000,	-0.1635,	0.0000,	0.0000
12.7500,	19.250000,	-2.132539,	0.0000,	0.0000,	-0.1674,	0.0000,	0.0000
12.7500,	19.500000,	-2.181914,	0.0000,	0.0000,	-0.1713,	0.0000,	0.0000
12.7500,	19.750000,	-2.230896,	0.0000,	0.0000,	-0.1751,	0.0000,	0.0000
12.7500,	20.000000,	-2.279463,	0.0000,	0.0000,	-0.1790,	0.0000,	0.0000
12.7500,	20.250000,	-2.327595,	0.0000,	0.0000,	-0.1827,	0.0000,	0.0000
12.7500,	20.500000,	-2.375275,	0.0000,	0.0000,	-0.1865,	0.0000,	0.0000
12.7500,	20.750000,	-2.422486,	0.0000,	0.0000,	-0.1902,	0.0000,	0.0000
12.7500,	21.000000,	-2.469214,	0.0000,	0.0000,	-0.1938,	0.0000,	0.0000
12.7500,	21.250000,	-2.515452,	0.0000,	0.0000,	-0.1975,	0.0000,	0.0000
12.7500,	21.500000,	-2.561192,	0.0000,	0.0000,	-0.2011,	0.0000,	0.0000
12.7500,	21.750000,	-2.606432,	0.0000,	0.0000,	-0.2046,	0.0000,	0.0000
12.7500,	22.000000,	-2.651175,	0.0000,	0.0000,	-0.2081,	0.0000,	0.0000
12.7500,	22.250000,	-2.695423,	0.0000,	0.0000,	-0.2116,	0.0000,	0.0000
12.7500,	22.500000,	-2.739184,	0.0000,	0.0000,	-0.2150,	0.0000,	0.0000
